filename,duration_sec,bpm,rms_energy,spectral_centroid,spectral_contrast,zero_crossing_rate,harmonic_ratio,mfcc_1_mean,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,lyrical_sentiment,tempo_stability,dynamic_range_db,energy_start,energy_mid,energy_end,spectral_flatness,onset_rate,onset_strength_mean,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,tonnetz_6,energy_buildup,artist_canonical,artist,Zuttomayo,artist_yorushika,chord_change_rate,chord_diversity,unique_chords,major_chord_ratio,minor_chord_ratio,tonic_ratio,dominant_ratio,subdominant_ratio,primary_function_ratio,chord_entropy,band_sub_bass_ratio,band_bass_ratio,band_low_mid_ratio,band_mid_ratio,band_high_mid_ratio,band_high_ratio,band_brilliance_ratio,bass_transient_ratio,inst_acoustic_guitar,inst_electric_guitar,inst_steel_guitar_slide_guitar,inst_bass_guitar,inst_banjo,inst_mandolin,inst_plucked_string_instrument,inst_violin_fiddle,inst_cello,inst_double_bass,inst_bowed_string_instrument,inst_pizzicato,inst_piano,inst_electric_piano,inst_organ,inst_synthesizer,inst_harpsichord,inst_drum_kit,inst_drum_machine,inst_bass_drum,inst_snare_drum,inst_hi-hat,inst_cymbal,inst_tabla,inst_saxophone,inst_trumpet,inst_trombone,inst_flute,inst_brass_instrument,inst_wind_instrument_woodwind_instrument,inst_singing,inst_male_singing,inst_female_singing,inst_choir,inst_rapping,inst_drum,inst_music
Post spring.mp3,199.35,161.5,0.2694586217403412,1783.9311070297972,22.127112619094333,0.057660693,0.5476948937491635,-102.95224,104.56332397460938,38.985008239746094,16.366952896118164,24.104930877685547,38.65652847290039,0.2947,0.0105,16.91,0.2434726953506469,0.2739322781562805,0.2909709513187408,0.012718556,3.42,1.7125,-0.079869734,0.1091213661265039,-0.001684478,0.094268952,0.007921217,0.029125192,1.195,yorushika,FALSE,FALSE,TRUE,2.626,1,24,0.547,0.453,0.223,0.05,0.239,0.513,3.873,0.2278545051813125,0.541751504,0.1051509901881218,0.090739682,0.009924291,0.004936147,0.00294378,5.183779239654541,0.0006,0.0008,0.0002,0.0018,0,0,0.0026,0.0003,0.0002,0.0002,0.0005,0.0002,0.0004,0.0002,0,0.0003,0,0.0158,0.0009,0.0129,0.0071,0.0018,0.0023,0,0.0026,0.0039,0.0008,0.0001,0.0045,0.0011,0.0063,0.0001,0.0002,0,0.0001,0.0161,0.7625
Lakeside town.mp3,110.08,161.5,0.1557792723178863,1099.4696419049758,23.892940293317373,0.037790868,0.8867640532621799,-279.4009705,124.63707733154295,57.129615783691406,35.70940399169922,18.87028694152832,28.393802642822266,0.1057,0.0152,47.83,0.210412323,0.1381395757198333,0.1188093349337577,0.015123066,2.75,1.2172,-0.182359743,0.110359786,-0.204601137,0.2283040569376995,0.052881726,0.032369212,0.565,yorushika,FALSE,FALSE,TRUE,1.235,0.875,21,0.465,0.535,0.169,0.099,0.209,0.477,3.105,0.6617764234542847,0.2451221942901611,0.058203626,0.026833318,0.004610395,0.002551219,0.00059196,1.5970215797424316,0.0352,0.0014,0.001,0.0015,0.0006,0.0027,0.0309,0.0005,0.0008,0.0009,0.0028,0.016,0.0023,0.0012,0.0003,0.0016,0.0007,0.0006,0.001,0.0004,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0003,0.0003,0.0002,0.0014,0.0001,0,0.0001,0.0009,0.0013,0.4788
Creation.mp3,93.57,161.5,0.060656954,1768.642773117159,22.305547883495933,0.077382522,0.8358750137764556,-241.4701538,114.88468170166016,28.92056465148925,-2.808106661,22.37369728088379,24.67241096496582,0.6823,0.0125,30.32,0.053090747,0.070536137,0.058345705,0.010770667,2.86,1.2794,-0.309098949,-0.204802365,-0.044113885,-0.118000764,0.047916051,0.024199165,1.099,yorushika,FALSE,FALSE,TRUE,2.19,0.792,19,0.395,0.605,0.264,0.25,0.304,0.817,3.175,0.006271179,0.067061879,0.5252823829650879,0.3474181294441223,0.041475344,0.006294436,0.004510962,2.363901138305664,0.0002,0.0001,0.0001,0.0001,0,0.0001,0.0007,0.0004,0.0003,0.0004,0.0006,0.0023,0.008,0.0035,0.0001,0.0007,0.0004,0.0015,0.0001,0.0012,0.001,0.0003,0.0002,0.0002,0.0002,0.0001,0.0001,0.001,0.0003,0.0008,0.0009,0.0001,0.0002,0.0001,0.0001,0.0052,0.4325
Seeds of Delight.mp3,336.29,152,0.2104589343070984,2045.4059707301367,24.22802801370684,0.08605995,0.8141118384126667,-111.7644806,97.65229797,38.942962646484375,4.510342121124268,21.686931610107425,23.42877769470215,0.2407,0.0171,28.01,0.1034096032381057,0.284716934,0.2432367205619812,0.025692785,1.02,1.063,0.1539754722413512,0.1780741448739337,0.005066172,0.1782259323316639,0.018141655,0.030617723,2.352,mrs_green_apple,TRUE,FALSE,FALSE,1.486,0.917,22,0.71,0.29,0.451,0.07,0.087,0.608,3.172,0.1069746911525726,0.4078444242477417,0.1422846019268036,0.2528031468391418,0.052275956,0.014855037,0.022209516,4.891236305236816,0.0028,0.0007,0.001,0.0005,0,0.0009,0.0037,0.0008,0.0003,0.0002,0.0007,0.0018,0.0079,0.0065,0.0003,0.0002,0.0041,0.0007,0,0.0003,0.0002,0.0001,0.0002,0,0.0001,0.0002,0.0001,0.0016,0.0003,0.0007,0.0141,0.0003,0.0004,0.0001,0.0001,0.0008,0.7093
ずっと真夜中でいいのに。『Dear. Mr「F」』MV.mp3,329,152,0.1029462218284607,1895.344352222058,25.388405451045067,0.092218439,0.7612770095103434,-225.7765045,98.76660156,46.126712799072266,4.447531223297119,24.60876846313477,11.738492012023926,-0.6521,0.0173,37.04,0.065381639,0.109539509,0.1339175403118133,0.022392616,2.63,1.2616,0.2844655533055331,-0.011106277,0.1397652899288488,0.023246556,-0.005605337,-0.017161097,2.048,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,2.264,1,24,0.705,0.295,0.194,0.208,0.159,0.562,3.284,0.000354429,0.1665278375148773,0.201611117,0.4478374421596527,0.1478231996297836,0.027385633,0.008325756,5.173952579498291,0.0003,0.0001,0.0001,0.0001,0,0,0.0005,0.0004,0.0004,0.0004,0.0007,0.0005,0.0693,0.0322,0.0003,0.0007,0.0029,0.0001,0,0,0,0,0,0,0.0002,0.0001,0.0001,0.0001,0.0003,0.0002,0.02,0.0005,0.0095,0.0003,0.0001,0.0002,0.6731
Umbrella (2017 Version).mp3,327.76,152,0.3052122294902801,2522.291439184171,23.492488840849155,0.1250699076513353,0.8068557890564454,1.279854178,80.35147857666016,24.435117721557617,-15.86552238,16.16159439086914,30.63353157043457,-0.2165,0.0119,14.53,0.2744332551956177,0.3192172646522522,0.321982741,0.027232364,1.57,1.1057,-0.057871553,-0.220319853,0.090561415,-0.002003146,-0.005823206,-0.005913534,1.173,mrs_green_apple,TRUE,FALSE,FALSE,1.79,0.958,23,0.715,0.285,0.386,0.133,0.061,0.58,3.312,0.016295079,0.3666694760322571,0.1360594779253006,0.302823931,0.1341016143560409,0.028749622,0.015084341,4.245155334472656,0.0005,0.0003,0.0005,0.0005,0,0,0.0016,0.0096,0.0041,0.0007,0.004,0.0002,0.0014,0.0008,0.0001,0.0001,0.0007,0.0013,0,0.0004,0.0003,0.0001,0.0002,0,0.0001,0,0,0.0001,0.0001,0.0001,0.0149,0.0003,0.0004,0.0001,0,0.0011,0.7494
Lilac.mp3,288.2,152,0.320462704,2519.988055200199,22.02686294946396,0.103866612,0.7385006069664175,-2.466235399,79.70602416992188,24.69811248779297,-0.88992101,20.87596321105957,34.63412857055664,-0.7598,0.0175,10.63,0.3091757595539093,0.3118703961372375,0.3403372764587402,0.029905215,2.04,1.3331,-0.018002567,0.047373693,0.007157294,-0.053349423,-0.0030358,-0.004574074,1.101,mrs_green_apple,TRUE,FALSE,FALSE,2.501,1,24,0.641,0.359,0.24,0.125,0.079,0.444,4.101,0.1114995628595352,0.468901515,0.126814991,0.2033077478408813,0.057306442,0.018201763,0.01360245,4.023605346679688,0.0006,0.0036,0.0001,0.002,0,0,0.007,0.0001,0.0001,0,0.0002,0.0001,0.0004,0.0004,0.0001,0.0007,0.0001,0.0013,0.0001,0.0005,0.0003,0.0002,0.0003,0,0,0,0,0,0,0,0.0115,0.0003,0.0002,0.0001,0.0002,0.0014,0.758
Usojya Naiyo.mp3,285.88,152,0.2832230031490326,2513.145908386962,23.808547269014458,0.1090131515493015,0.7760435115003594,-26.34775734,76.53271484,27.38092422485352,-4.403013229,19.24876976013184,36.84436798095703,-0.8538,0.0141,12.84,0.2385228276252746,0.3145514130592346,0.2965946793556213,0.022034341,1.82,1.2823,0.1499063780080809,-0.050094677,-0.066259463,0.020471539,0.001312557,0.018907415,1.243,mrs_green_apple,TRUE,FALSE,FALSE,1.99,1,24,0.7,0.3,0.348,0.098,0.094,0.541,3.711,0.040658198,0.4879307448863983,0.1311924755573272,0.2145912051200866,0.091547571,0.021620614,0.011979351,4.988017559051514,0.0008,0.0008,0.0004,0.0008,0,0,0.0031,0.0002,0.0001,0.0001,0.0002,0.0001,0.0002,0.0002,0,0.0001,0.0001,0.0007,0,0.0002,0.0002,0.0001,0.0001,0,0,0,0,0.0001,0.0001,0.0001,0.0182,0.0004,0.0003,0.0001,0,0.0007,0.7831
ずっと真夜中でいいのに。『嘘じゃない』MV (ZUTOMAYO – Truth In Lies).mp3,273.8,152,0.2747030556201935,2228.2020187265625,21.55634231720176,0.099908091,0.6764943434904301,-48.58887482,87.36997223,37.27573776245117,4.432844638824463,16.84454917907715,18.08966827392578,-0.7103,0.0163,78.75,0.2536756098270416,0.3257156610488891,0.2447332143783569,0.086852089,2.92,1.2466,0.1008283011040631,-0.116904883,-0.04842365,-0.043150705,-0.003616903,0.009529236,0.965,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,3.097,1,24,0.59,0.41,0.138,0.101,0.225,0.464,3.638,0.006164716,0.4002177119255066,0.1802748739719391,0.3301154375076294,0.052530549,0.015027983,0.015158617,5.994157314300537,0.0004,0.0003,0.0001,0.0005,0.0001,0.0001,0.0017,0.0015,0.0004,0.0003,0.0008,0.0005,0.0009,0.0004,0.0001,0.0001,0.0002,0.0037,0.0001,0.0018,0.0011,0.0006,0.0007,0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0231,0.0002,0.0008,0.0002,0.0001,0.0038,0.6659
Left-Right Confusion.mp3,267.49,152,0.2115537822246551,2271.316022336985,23.28033754208189,0.086096785,0.7617631188448978,-117.2043381,84.12100982666016,40.317169189453125,9.412894248962402,19.67180061340332,29.47869682312012,0.1182,0.0137,34.41,0.1779455095529556,0.269033819,0.1876820474863052,0.028513633,2.28,1.3964,0.1590739889077555,-0.063978617,-0.000884593,-0.094799071,0.007513565,0.002392895,1.055,yorushika,FALSE,FALSE,TRUE,2.03,1,24,0.618,0.382,0.288,0.125,0.048,0.461,3.7,0.1095620095729827,0.4749274551868438,0.1771405339241027,0.1969691067934036,0.025012931,0.010113277,0.006058879,6.229536533355713,0.0028,0.0004,0.0003,0.0006,0,0.0001,0.0034,0.0001,0.0001,0.0001,0.0002,0.0003,0.0003,0.0002,0,0.0001,0.0001,0.0119,0.0002,0.0096,0.0179,0.0017,0.0016,0,0,0,0,0,0,0.0001,0.0144,0.0002,0.0012,0.0001,0.0001,0.0165,0.7491
Daidai.mp3,258.87,152,0.2821553647518158,2410.8188822092825,22.36891233026249,0.1063786988322943,0.7837400521718078,-27.06886292,81.77760314941406,28.34081268310547,-8.223350525,18.15239524841309,26.435705184936523,0.4253,0.0127,24.22,0.2785537540912628,0.2909195721149444,0.2769941091537475,0.036879282,1.63,1.1796,0.1758234626157383,0.059237416,0.076016066,-0.032673335,-0.00216093,-0.012141498,0.994,mrs_green_apple,TRUE,FALSE,FALSE,2.109,0.958,23,0.731,0.269,0.387,0.208,0.089,0.684,3.325,0.1064207553863525,0.3447132408618927,0.091386035,0.3538931906223297,0.069800325,0.020936254,0.011836418,3.9704837799072266,0.0003,0.0003,0.0002,0.0005,0,0,0.0013,0.0003,0.0002,0.0001,0.0002,0.0001,0.0003,0.0002,0.0001,0.0001,0.0001,0.0014,0.0001,0.0006,0.0005,0.0002,0.0004,0,0.0001,0.0001,0.0001,0.0001,0.0002,0.0002,0.0161,0.0007,0.0004,0.0001,0.0001,0.0019,0.6979
ずっと真夜中でいいのに。『ばかじゃないのに』MV (ZUTOMAYO - Stay Foolish).mp3,258.73,152,0.2662957012653351,2437.467390652045,22.013095295520408,0.108390243,0.6733199568710748,-38.20754242,80.2582016,28.45808982849121,1.264422059059143,20.42778778076172,33.83787918,-0.0656,0.0096,13.86,0.2546894252300262,0.290303886,0.2538971602916717,0.037919249,4.04,1.4999,0.1003060039969998,0.054389789,-0.028062333,0.069678954,-0.002693171,-0.00402484,0.997,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,3.219,1,24,0.529,0.471,0.144,0.086,0.184,0.413,3.667,0.04683058,0.4254294037818908,0.1652402132749557,0.2328923195600509,0.095128208,0.020627307,0.013383161,5.095134735107422,0.0003,0.0012,0.0001,0.0016,0,0,0.0028,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0,0.0001,0,0.0024,0.0002,0.0011,0.0007,0.0002,0.0003,0,0,0,0,0,0,0,0.018,0.0001,0.0008,0.0001,0.0001,0.0024,0.7531
Ubu.mp3,255.89,152,0.3667372465133667,3087.348916239353,21.51017192,0.1526003180717494,0.8128812618983815,38.97666549682617,51.00517272949219,20.53687668,-17.42474747,15.398577690124512,33.68086624145508,-0.0196,0.0127,8.87,0.354830801,0.3905288577079773,0.3548584878444671,0.04993454,0.73,1.1555,-0.052999234,-0.023304268,0.046878853,-0.073267381,0.003295019,0.000553029,1,mrs_green_apple,TRUE,FALSE,FALSE,2.313,1,24,0.637,0.363,0.197,0.044,0.089,0.33,3.609,0.1673280149698257,0.3829956948757171,0.04493475,0.1867932379245758,0.1505881398916244,0.044102028,0.022721244,4.016845703,0.0001,0.0005,0,0.0003,0,0,0.001,0.0001,0,0,0.0001,0,0.0001,0.0001,0,0.0003,0,0.0021,0.0002,0.0011,0.0006,0.0002,0.0002,0,0,0,0,0,0,0.0001,0.0027,0.0001,0,0,0.0004,0.0021,0.8353
ずっと真夜中でいいのに。『勘冴えて悔しいわ』MV (ZUTOMAYO - Kansaete Kuyashiiwa).mp3,243.3,152,0.2968752384185791,2669.5324088115044,21.968906320010312,0.1233238892218961,0.5883638515761331,-13.23235798,76.24578094482422,26.24279022216797,5.801332473754883,16.300907135009766,25.978748321533203,-0.6949,0.0148,18.61,0.2992399334907532,0.2941698729991913,0.2972157895565033,0.037263561,2.27,1.3135,0.059744615,0.094912262,-0.048786371,0.01362598,-0.00670836,0.017799893,0.993,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,3.768,1,24,0.537,0.463,0.179,0.014,0.179,0.372,3.996,0.051920414,0.4142829179763794,0.1605360507965088,0.2362445592880249,0.098729342,0.021264555,0.016618693,5.743647099,0.0004,0.0008,0.0001,0.0012,0,0,0.0025,0.0002,0.0001,0.0001,0.0003,0.0001,0.0008,0.0005,0.0001,0.0002,0.0001,0.0035,0.0001,0.0015,0.0009,0.0003,0.0005,0,0.0001,0,0,0.0001,0.0001,0.0001,0.0253,0.0002,0.0007,0.0001,0.0001,0.0033,0.6671
Switch.mp3,222.4,152,0.3505451083183288,2686.033896281851,21.691663553232907,0.1186229286026571,0.6491284135699915,5.880313873291016,68.10997772216797,23.357797622680664,-5.42859602,21.044828414916992,24.11200523376465,0.2943,0.0117,13.86,0.3553832471370697,0.3748397529125213,0.321430504,0.038727526,1.92,1.4232,0.047494679,-0.066589413,0.009874682,-0.01096657,-0.010332692,0.015823847,0.904,mrs_green_apple,TRUE,FALSE,FALSE,2.575,1,24,0.626,0.374,0.217,0.09,0.07,0.377,4.003,0.1225686594843864,0.4480942189693451,0.084358588,0.2179498970508575,0.090447225,0.020555818,0.015731299,3.7605676651000977,0.0007,0.0011,0.0002,0.0006,0.0001,0.0001,0.0031,0.0001,0,0,0.0001,0.0001,0.0003,0.0002,0,0.0007,0,0.0035,0.002,0.003,0.0018,0.0009,0.0012,0,0,0,0,0,0.0001,0.0001,0.0114,0.0001,0.0001,0,0.0002,0.0049,0.7904
ずっと真夜中でいいのに。『はゔぁ』 (ZUTOMAYO - Have A)（Audio Track）.mp3,218.79,152,0.2705163657665252,2358.491506086467,21.81768380910888,0.1036559482118221,0.7376763000899088,-37.01146698,82.57328033447266,26.65194320678711,-5.321129799,22.53265380859375,31.14153480529785,-0.2909,0.0172,20.14,0.2533572614192962,0.2947219610214233,0.2634698152542114,0.030520817,2.12,1.2905,-0.072165995,0.015675148,-0.042218805,0.077098804,0.022293077,-0.002657195,1.04,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,2.701,1,24,0.549,0.451,0.258,0.105,0.053,0.417,3.811,0.057565872,0.5249963402748108,0.1121810972690582,0.186776653,0.083701275,0.023562567,0.010768287,4.483246326446533,0.0006,0.0009,0.0001,0.0008,0.0001,0.0001,0.0026,0.0003,0.0004,0.0004,0.0005,0.0002,0.001,0.0004,0.0001,0.0003,0.0001,0.0046,0.0003,0.0029,0.0018,0.0006,0.0008,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0166,0.0003,0.0018,0.0001,0.0001,0.0049,0.6959
This Planet Feels Fake.mp3,67.21,152,0.2586424648761749,2273.994592689051,22.254464341873334,0.09759941,0.7428855915403951,-49.53363419,93.68869018554688,26.75922966003418,0.6195757985115051,16.56624984741211,16.98400879,-0.8306,0.0127,28.7,0.1941966265439987,0.3165368735790252,0.2651938199996948,0.029946122,3.93,1.3415,0.063060404,-0.165123439,-0.014889406,0.097074734,0.015523075,-0.021853634,1.366,zutomayo,FALSE,TRUE,FALSE,2.93,0.833,20,0.64,0.36,0.318,0.108,0.243,0.669,3.228,0.015445138,0.2708504199981689,0.3086937367916107,0.3471510112285614,0.039767418,0.009843159,0.007334562,5.138892650604248,0.0009,0.0002,0.0001,0.0003,0.0002,0.0002,0.002,0.0004,0.0004,0.0002,0.001,0.0007,0.0004,0.0002,0.0001,0.0001,0.0014,0.0007,0,0.0003,0.0003,0.0002,0.0005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0002,0.0002,0.0295,0.0003,0.001,0.0002,0,0.0007,0.6795
Theater.mp3,327.67,143.55,0.3333660066127777,2607.389373564507,22.50341706897152,0.1117121897587159,0.7901126275822858,4.809357643127441,74.06084442138672,22.92036437988281,0.4980961382389068,16.143489837646484,35.73305130004883,0.3844,0.014,8.49,0.3369897007942199,0.3239088952541351,0.3391993045806885,0.03311811,1.68,1.1355,0.135921902,0.058099668,-0.006642758,-0.08552622,-0.006806358,-0.004773619,1.007,mrs_green_apple,TRUE,FALSE,FALSE,1.999,1,24,0.7,0.3,0.23,0.126,0.137,0.493,4.05,0.031265981,0.5052483677864075,0.1252655535936355,0.2212266772985458,0.081583209,0.019072857,0.016041342,4.344126224517822,0.0006,0.0016,0.0001,0.0007,0,0,0.0045,0.0001,0.0001,0,0.0001,0.0001,0.0002,0.0001,0,0.0001,0,0.0027,0.0001,0.0016,0.0013,0.0004,0.0005,0,0,0,0,0,0,0,0.0153,0.0003,0.0003,0.0002,0,0.0033,0.7402
【歌詞付き】流星 Mrs. GREEN APPLE.mp3,287.44,143.55,0.189524233,2334.4596023032377,23.13164089406888,0.1127926532209208,0.8184074544006738,-70.4614563,90.19464874267578,32.90452194213867,-16.50804138,18.64526939,28.38739967346192,-0.5041,0.0118,25.92,0.1785325109958648,0.1934553384780883,0.1965814679861068,0.028357476,2.09,1.0787,-0.190293709,0.066635758,0.019557751,0.1359310973631609,-0.017834108,0.000326063,1.101,kp,TRUE,FALSE,FALSE,1.666,1,24,0.755,0.245,0.416,0.123,0.094,0.634,3.151,0.032198377,0.4527525603771209,0.095745221,0.2685001492500305,0.1161632984876632,0.024478571,0.010004823,4.512850761413574,0.0004,0.0004,0.0002,0.0005,0,0.0001,0.0017,0.0014,0.0017,0.0008,0.0013,0.0003,0.0041,0.004,0.0005,0.0003,0.0011,0.0007,0.0001,0.0003,0.0002,0.0002,0.0002,0,0.0001,0.0002,0.0001,0.0001,0.0003,0.0002,0.0203,0.0006,0.0003,0.0002,0.0002,0.0007,0.6739
BFF.mp3,273.13,143.55,0.2033073902130127,2123.032058046722,25.377933518816647,0.075555162,0.8684190560706282,-135.9201965,95.18483734,47.97604370117188,15.956924438476562,23.12628555297852,16.14335060119629,-0.2238,0.0207,18.16,0.1895760297775268,0.2090442031621933,0.2113019227981567,0.032308154,2.38,1.5472,-0.156376647,-0.081341849,-0.143230683,0.056943786,-0.031211267,-0.022932533,1.115,mrs_green_apple,TRUE,FALSE,FALSE,1.779,0.958,23,0.733,0.267,0.413,0.118,0.055,0.585,3.338,0.000293188,0.305823803,0.3266781866550445,0.3241590857505798,0.024858244,0.00716425,0.010913987,4.894359588623047,0.0041,0.0023,0.0012,0.0015,0,0,0.0078,0.0001,0.0002,0.0001,0.0003,0.0004,0.0011,0.0011,0.0001,0.0003,0.0001,0.0001,0,0,0,0,0,0,0.0001,0,0,0,0.0001,0.0001,0.0133,0.0006,0.0012,0.0001,0.0001,0.0001,0.7786
Mrs. GREEN APPLE「ナハトムジーク」Official Music Video.mp3,272.02,143.55,0.2752483785152435,2204.3168892472613,21.862745666817027,0.079318905,0.8185236932732566,-62.49810028,92.81648254394533,40.58127975463867,13.39309787750244,19.859695434570312,18.65762710571289,-0.2238,0.0164,24.62,0.1992202997207641,0.3243648707866668,0.3021531105041504,0.054520555,1.66,1.1809,-0.077560358,-0.036132128,-0.061713354,0.023499912,-0.004898322,-0.009860449,1.517,mrs_green_apple,TRUE,FALSE,FALSE,1.984,1,24,0.714,0.286,0.185,0.124,0.232,0.541,3.939,0.1906891912221908,0.3597026765346527,0.1573948115110397,0.2302141636610031,0.037579324,0.011113218,0.012722061,4.665327072143555,0.0003,0.0011,0.0006,0.0005,0,0,0.0022,0.0004,0.0002,0.0001,0.0004,0.0001,0.0004,0.0002,0.0002,0.0003,0.0001,0.0116,0.0002,0.0069,0.0064,0.006,0.0063,0,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0196,0.0006,0.0009,0.0002,0.0004,0.0113,0.6425
Antenna.mp3,270.4,143.55,0.2911336123943329,2769.6542793724425,22.53873981172121,0.1278962297945646,0.7083116573605982,-21.44597626,66.69081879,32.05448913574219,-10.10965252,25.174814224243164,28.934158325195312,-0.4969,0.0138,19.55,0.2761602103710174,0.2940992414951324,0.3031414151191711,0.043246619,2.12,1.27,0.030401793,0.02614419,-0.046002202,0.029989617,-0.008170576,0.017566,1.098,mrs_green_apple,TRUE,FALSE,FALSE,2.366,1,24,0.6,0.4,0.208,0.144,0.064,0.416,4.142,0.088116467,0.4864799976348877,0.076965749,0.2093199640512466,0.094994485,0.022505896,0.021428615,4.811068058013916,0.0004,0.0034,0.0001,0.0009,0,0,0.0043,0.0004,0.0001,0.0001,0.0002,0.0001,0.0003,0.0002,0,0.0003,0.0001,0.0005,0.0001,0.0003,0.0001,0.0001,0.0001,0,0,0,0,0.0001,0.0001,0.0001,0.0062,0.0001,0.0002,0,0.0001,0.0006,0.8003
ずっと真夜中でいいのに。『綺羅キラー (feat. Mori Calliope)』MV (ZUTOMAYO – Kira Killer).mp3,253.18,143.55,0.1210403516888618,2448.394559,21.603608056428705,0.1237814015355603,0.6487893358537037,-86.79935455,87.94254302978516,26.242647171020508,-14.15094948,24.68350601196289,23.415218353271484,-0.6521,0.013,11.24,0.1247868835926055,0.1194736361503601,0.1188617423176765,0.035925794,2.65,1.3493,0.014385118,0.080446754,0.0154853,-0.055138043,0.005663804,-0.012542202,0.953,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,3.499,1,24,0.529,0.471,0.179,0.143,0.121,0.443,4.118,0.025424378,0.3070643544197082,0.1759454011917114,0.3764181137084961,0.082083344,0.018788861,0.013468804,5.248854637145996,0.0016,0.0049,0.0011,0.002,0.0003,0.0002,0.01,0.0008,0.0004,0.0002,0.0008,0.0004,0.0017,0.0013,0.0002,0.0009,0.0002,0.0044,0.0004,0.0021,0.002,0.0007,0.0008,0.0001,0.0002,0.0002,0.0002,0.0001,0.0004,0.0002,0.0236,0.0003,0.0019,0.0002,0.0011,0.0046,0.4812
Algernon.mp3,252.79,143.55,0.2261538207530975,1657.4554291350942,24.228599588975328,0.054848915,0.8064994570409836,-134.9942627,112.2955322265625,32.895992279052734,19.93873405456543,18.953819274902344,28.07215690612793,0.2677,0.0154,24.16,0.183937594,0.2691256701946258,0.2253982126712799,0.011051079,3.2,1.3233,0.1868094894784687,0.2028798371780096,0.042831513,0.1480280049495526,0.033933766,0.011949871,1.225,yorushika,FALSE,FALSE,TRUE,1.768,0.917,22,0.597,0.403,0.478,0.161,0.096,0.735,3.114,0.069827683,0.4663904011249542,0.2477313727140426,0.1993342041969299,0.010795247,0.003127505,0.002618142,4.887039661407471,0.0014,0.0003,0.0015,0.0003,0,0.0002,0.0022,0.0001,0.0001,0.0001,0.0002,0.0006,0.001,0.0008,0.0001,0.0001,0.0003,0.0005,0.0001,0.0002,0.0001,0.0001,0.0001,0,0,0,0,0.0001,0,0.0001,0.0084,0.0001,0.0005,0.0001,0,0.0005,0.8748
Yushinron.mp3,248.6,143.55,0.2716218829154968,2330.331546312433,22.525202998188945,0.093908793,0.744203083,-59.92850876,91.85382080078124,32.28475570678711,2.922147035598755,20.549346923828125,19.478900909423828,-0.2935,0.0179,22.04,0.176175982,0.378970742,0.2597188651561737,0.028034531,1.34,1.2606,-0.04890281,0.1625180382241189,-0.040988014,-0.077759413,0.002769619,-0.004993429,1.474,zutomayo,FALSE,TRUE,FALSE,3.012,1,24,0.629,0.371,0.233,0.21,0.147,0.59,3.616,0.060952522,0.5243281722068787,0.1317228078842163,0.2161656320095062,0.041576013,0.01405485,0.010586936,5.232330322265625,0.001,0.0023,0.0002,0.0017,0,0.0001,0.0052,0.0003,0.0002,0.0002,0.0004,0.0002,0.0023,0.0016,0.0001,0.0003,0.0003,0.0066,0.0003,0.0023,0.0016,0.0006,0.001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0277,0.0004,0.0049,0.0002,0.0002,0.0053,0.6778
ずっと真夜中でいいのに。『グラスとラムレーズン』 (ZUTOMAYO -Glass To Rum Raisin)（Audio Track）.mp3,234.1,143.55,0.1356910914182663,2506.794225864066,22.38479376271112,0.1041920419889913,0.4188734179095322,-186.4476166,75.04113006591797,43.55440139770508,8.897810935974121,28.06322479248047,11.34801197052002,0.447,0.0152,47.07,0.092082158,0.1949995756149292,0.1199915558099746,0.039035559,3.23,1.8838,-0.057336964,-0.08947232,0.046909978,-0.017568547,-0.002182165,0.002353495,1.303,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,3.728,1,24,0.501,0.499,0.201,0.132,0.081,0.414,3.967,0.031281646,0.6298620700836182,0.1221252009272575,0.1673608571290969,0.034596127,0.005902972,0.008298069,9.808311462402344,0.0008,0.0002,0.0001,0.0004,0,0.0001,0.0018,0.0002,0.0002,0.0001,0.0003,0.0002,0.0005,0.0003,0.0001,0.0004,0.0001,0.0006,0.0023,0.0004,0.0002,0.0001,0.0001,0,0.0001,0.0001,0.0001,0.0003,0.0002,0.0002,0.0202,0.0003,0.0026,0.0001,0.0018,0.0007,0.7178
